,rating
3015,5
3016,9
3017,7
3018,8
3019,6
3020,6
3021,8
3022,7
3023,9
3024,8
3025,7
3026,8
3027,8
3028,8
3029,9
3030,7
3031,8
3032,7
3033,7
3034,9
3035,7
3036,9
3037,8
3038,8
3039,6
3040,7
3041,4
3042,4
3043,7
3044,6
3045,9
3046,7
3047,9
3048,7
3049,3
3050,8
3051,8
3052,7
3053,6
3054,7
3055,7
3056,7
3057,7
3058,8
3059,4
3060,4
3061,8
3062,8
3063,8
3064,6
3065,8
3066,8
3067,8
3068,3
3069,9
3070,6
3071,8
3072,8
3073,6
3074,7
3075,8
3076,7
3077,9
3078,5
3079,8
3080,8
3081,6
3082,7
3083,6
3084,8
3085,7
3086,7
3087,7
3088,6
3089,7
3090,8
3091,8
3092,7
3093,8
3094,6
3095,7
3096,8
3097,7
3098,6
3099,7
3100,7
3101,7
3102,5
3103,8
3104,7
3105,7
3106,7
3107,8
3108,4
3109,7
3110,7
3111,8
3112,9
3113,7
3114,6
3115,7
3116,8
3117,7
3118,7
3119,8
3120,10
3121,5
3122,7
3123,7
3124,7
3125,10
3126,8
3127,9
3128,6
3129,6
3130,4
3131,8
3132,8
3133,7
3134,8
3135,8
3136,9
3137,6
3138,8
3139,5
3140,4
3141,6
3142,8
3143,8
3144,7
3145,8
3146,6
3147,7
3148,7
3149,7
3150,7
3151,6
3152,6
3153,8
3154,6
3155,7
3156,6
3157,8
3158,8
3159,4
3160,8
3161,6
3162,9
3163,7
3164,6
3165,5
3166,7
3167,5
3168,5
3169,7
3170,6
3171,8
3172,4
3173,8
3174,7
3175,5
3176,4
3177,8
3178,8
3179,6
3180,5
3181,7
3182,7
3183,7
3184,5
3185,9
3186,7
3187,7
3188,7
3189,6
3190,6
3191,8
3192,7
3193,2
3194,6
3195,7
3196,7
3197,7
3198,3
3199,8
3200,8
3201,7
3202,8
3203,8
3204,8
3205,4
3206,9
3207,4
3208,6
3209,6
3210,6
3211,7
3212,8
3213,6
3214,7
3215,7
3216,9
3217,7
3218,8
3219,6
3220,3
3221,8
3222,9
3223,3
3224,6
3225,7
3226,5
3227,8
3228,8
3229,7
3230,5
3231,4
3232,7
3233,7
3234,7
3235,5
3236,9
3237,6
3238,4
3239,5
3240,8
3241,10
3242,7
3243,8
3244,6
3245,6
3246,7
3247,7
3248,6
3249,7
3250,7
3251,8
3252,8
3253,7
3254,7
3255,6
3256,9
3257,9
3258,6
3259,7
3260,8
3261,6
3262,7
3263,9
3264,5
3265,8
3266,7
3267,7
3268,8
3269,6
3270,6
3271,5
3272,5
3273,6
3274,6
3275,7
3276,5
3277,7
3278,7
3279,7
3280,7
3281,8
3282,6
3283,6
3284,8
3285,8
3286,8
3287,6
3288,5
3289,8
3290,4
3291,4
3292,7
3293,6
3294,8
3295,8
3296,8
3297,6
3298,6
3299,7
3300,7
3301,5
3302,8
3303,4
3304,7
3305,8
3306,5
3307,9
3308,7
3309,7
3310,5
3311,9
3312,7
3313,8
3314,7
3315,2
3316,7
3317,7
3318,8
3319,7
3320,7
3321,7
3322,8
3323,7
3324,8
3325,6
3326,6
3327,8
3328,5
3329,7
3330,7
3331,6
3332,7
3333,6
3334,8
3335,9
3336,7
3337,8
3338,4
3339,7
3340,7
3341,6
3342,7
3343,7
3344,6
3345,7
3346,7
3347,4
3348,8
3349,7
3350,6
3351,9
3352,7
3353,5
3354,8
3355,7
3356,7
3357,9
3358,7
3359,8
3360,8
3361,7
3362,7
3363,8
3364,7
3365,9
3366,8
3367,8
3368,7
3369,7
3370,7
3371,8
3372,8
3373,8
3374,8
3375,5
3376,7
3377,6
3378,6
3379,8
3380,8
3381,4
3382,8
3383,7
3384,6
3385,7
3386,9
3387,7
3388,5
3389,6
3390,5
3391,6
3392,5
3393,6
3394,6
3395,7
3396,5
3397,7
3398,6
3399,6
3400,7
3401,9
3402,7
3403,5
3404,9
3405,6
3406,8
3407,8
3408,8
3409,10
3410,5
3411,8
3412,6
3413,9
3414,7
3415,8
3416,8
3417,4
3418,6
3419,6
3420,7
3421,8
3422,6
3423,5
3424,4
3425,7
3426,5
3427,9
3428,8
3429,8
3430,9
3431,6
3432,8
3433,7
3434,7
3435,6
3436,7
3437,6
3438,6
3439,7
3440,7
3441,6
3442,7
3443,6
3444,10
3445,7
3446,8
3447,7
3448,7
3449,7
3450,8
3451,7
3452,7
3453,8
3454,8
3455,6
3456,8
3457,8
3458,7
3459,7
3460,5
3461,6
3462,8
3463,5
3464,5
3465,7
3466,5
3467,6
3468,8
3469,7
3470,7
3471,7
3472,5
3473,7
3474,3
3475,8
3476,8
3477,8
3478,5
3479,8
3480,9
3481,8
3482,8
3483,7
3484,8
3485,8
3486,10
3487,8
3488,7
3489,8
3490,7
3491,4
3492,7
3493,8
3494,8
3495,9
3496,8
3497,7
3498,8
3499,8
3500,8
3501,8
3502,7
3503,9
3504,9
3505,9
3506,6
3507,6
3509,8
3510,7
3511,7
3512,6
3513,7
3514,7
3515,5
3516,6
3517,6
3518,9
3519,7
3520,8
3521,8
3522,8
3523,6
3524,9
3525,9
3526,7
3527,8
3528,6
3529,7
3530,7
3531,7
3532,6
3533,8
3534,6
3535,7
3536,8
3537,2
3538,7
3539,8
3540,8
3541,9
3542,7
3543,9
3544,6
3545,7
3546,9
3547,7
3548,8
3549,4
3550,7
3551,7
3552,6
3553,8
3554,6
3555,8
3556,7
3557,4
3558,7
3559,7
3560,6
3561,8
3562,7
3563,8
3564,8
3565,6
3566,7
3567,8
3568,8
3569,7
3570,9
3571,6
3572,9
3573,6
3574,8
3575,7
3576,7
3577,8
3578,7
3579,6
3580,7
3581,7
3582,6
3583,3
3584,7
3585,9
3586,9
3587,6
3588,6
3589,8
3590,9
3591,8
3592,7
3593,5
3594,4
3595,7
3597,6
3598,6
3599,8
3600,8
3601,8
3602,7
3603,7
3604,8
3605,6
3606,8
3607,7
3608,8
3609,9
3610,8
3611,8
3612,6
3613,5
3614,8
3615,6
3616,9
3617,7
3618,7
3619,9
3620,5
3621,7
3622,7
3623,6
3624,9
3625,6
3626,6
3627,8
3628,6
3629,7
3630,6
3631,5
3632,7
3633,8
3634,8
3635,10
3636,5
3637,4
3638,6
3639,6
3640,10
3641,7
3642,7
3643,8
3644,8
3645,5
3646,6
3647,7
3648,8
3649,8
3650,6
3651,5
3652,6
3653,6
3654,8
3655,7
3656,9
3657,7
3658,7
3659,6
3660,7
3661,10
3662,4
3663,8
3664,6
3665,7
3666,6
3667,7
3668,8
3669,6
3670,8
3671,6
3672,7
3673,7
3674,8
3675,8
3676,7
3677,6
3678,8
3679,7
3680,8
3681,7
3682,8
3683,8
3684,6
3685,6
3686,8
3687,4
3688,8
3689,4
3690,7
3691,5
3692,5
3693,8
3694,7
3695,4
3696,7
3697,7
3698,4
3699,8
3700,8
3701,7
3702,5
3703,9
3704,6
3705,6
3706,7
3707,7
3708,7
3709,6
3710,5
3711,9
3712,7
3713,8
3714,8
3715,8
3716,9
3717,7
3718,5
3719,5
3720,6
3721,6
3722,7
3723,6
3724,8
3725,6
3726,6
3727,8
3728,7
3729,4
3730,7
3731,5
3732,7
3733,6
3734,7
3735,8
3736,8
3737,6
3738,9
3739,6
3740,4
3741,7
3742,8
3743,5
3744,8
3745,7
3746,8
3747,7
3748,7
3749,9
3750,8
3751,6
3752,7
3753,9
3754,7
3755,5
3756,7
3757,6
3758,8
3759,6
3760,6
3761,5
3762,6
3763,7
3764,7
3765,7
3766,6
3767,8
3768,9
3769,7
3770,8
3771,9
3772,8
3773,9
3774,4
3775,8
3776,7
3777,8
3778,8
3779,4
3780,6
3781,4
3782,7
3783,7
3784,4
3785,4
3786,4
3787,7
3788,7
3789,9
3790,8
3791,7
3792,5
3793,6
3794,9
3795,8
3796,7
3797,8
3798,5
3799,7
3800,7
3801,8
3802,5
3803,7
3804,4
3805,6
3806,2
3807,6
3808,7
3809,5
3810,6
3811,7
3812,8
3813,8
3814,5
3815,8
3816,8
3817,8
3818,8
3819,7
3820,7
3821,8
3822,7
3823,8
3824,5
3825,6
3826,7
3827,9
3828,9
3829,7
3830,6
3831,7
3832,7
3833,3
3834,3
3835,8
3836,8
3837,7
3838,7
3839,7
3840,4
3841,8
3842,8
3843,6
3844,8
3845,7
3846,8
3847,8
3848,9
3849,5
3850,4
3851,9
3852,8
3854,9
3855,7
3856,5
3857,7
3858,5
3859,7
3860,9
3861,8
3862,8
3863,4
3864,9
3865,7
3866,7
3867,7
3868,7
3869,7
3870,7
3871,6
3872,8
3873,6
3874,9
3875,9
3876,7
3877,6
3878,7
3879,8
3880,6
3881,6
3882,7
3883,8
3884,7
3885,6
3886,9
3887,7
3888,7
3889,9
3890,8
3891,6
3892,7
3893,7
3894,7
3895,6
3896,7
3897,9
3898,9
3899,7
3900,7
3901,4
3902,5
3903,5
3904,7
3905,8
3906,9
3907,8
3908,6
3909,6
3910,8
3911,6
3912,5
3913,7
3914,6
3915,7
3916,6
3917,8
3918,7
3919,7
3920,7
3921,8
3922,8
3923,7
3924,5
3925,7
3926,7
3927,6
3928,8
3929,5
3930,6
3931,7
3932,8
3933,6
3934,7
3935,9
3936,7
3937,5
3938,7
3939,9
3940,6
3941,9
3942,9
3943,6
3944,7
3945,6
3946,7
3947,7
3948,8
3949,8
3950,9
3951,9
3952,4
3953,5
3954,6
3955,7
3956,6
3957,7
3958,9
3959,5
3960,8
3961,6
3962,8
3963,3
3964,9
3965,8
3966,6
3967,6
3968,7
3969,7
3970,7
3971,5
3972,7
3973,7
3974,7
3975,4
3976,8
3977,6
3978,8
3979,5
3980,7
3981,7
3982,8
3983,8
3984,6
3985,8
3986,8
3987,7
3988,7
3989,5
3990,9
3991,4
3992,7
3993,8
3994,7
3995,3
3996,7
3997,7
3998,8
3999,4
4000,6
4001,7
4002,8
4003,6
4004,7
4005,4
4006,6
4007,7
4008,8
4009,7
4010,9
4011,7
4012,7
4013,5
4014,7
4015,9
4016,9
4017,7
4018,7
4019,8
4020,6
4021,7
4022,6
4023,8
4024,6
4025,8
4026,6
4027,5
4028,7
4029,6
4030,9
4031,8
4032,6
4033,9
4034,6
4035,6
4036,8
4037,7
4038,7
4039,7
4040,6
4041,7
4042,7
4043,8
4044,8
4045,8
4046,5
4047,10
4048,5
4049,9
4050,9
4051,8
4052,7
4053,7
4054,7
4055,3
4056,6
4057,8
4058,7
4059,7
4060,5
4061,9
4062,8
4063,7
4064,7
4065,8
4066,6
4067,7
4068,6
4069,7
4070,6
4071,4
4072,6
4073,6
4074,8
4075,8
4076,6
4077,7
4078,5
4079,7
4080,6
4081,6
4082,8
4083,9
4084,7
4085,7
4086,6
4087,6
4088,8
4089,7
4090,9
4091,8
4092,6
4093,5
4094,6
4095,8
4096,7
4097,7
4098,7
4099,8
4100,7
4101,6
4102,9
4103,7
4104,8
4105,10
4106,6
4107,2
4108,6
4109,8
4110,5
4111,6
4112,7
4113,9
4114,7
4115,5
4116,7
4117,7
4118,5
4119,8
4120,8
4121,6
4122,9
4123,6
4124,7
4125,7
4126,7
4127,7
4128,8
4129,8
4130,6
4131,5
4132,7
4133,6
4134,6
4135,6
4136,7
4137,6
4138,6
4139,4
4140,6
4141,7
4142,8
4143,7
4144,8
4145,6
4146,6
4147,7
4148,5
4149,6
4150,8
4151,8
4152,8
4153,10
4154,6
4155,6
4156,7
4157,8
4158,4
4159,9
4160,6
4161,7
4163,8
4164,7
4165,7
4166,5
4167,5
4168,6
4169,5
4170,6
4171,8
4172,7
4173,8
4174,6
4175,6
4176,8
4177,7
4178,5
4179,8
4180,6
4181,7
4182,8
4183,7
4184,5
4185,7
4186,6
4187,9
4188,9
4189,8
4190,8
4191,7
4192,8
4193,7
4194,8
4195,6
4196,6
4197,9
4198,3
4199,8
4200,4
4201,6
4202,7
4203,7
4204,5
4205,7
4206,5
4207,8
4208,8
4209,6
4210,7
4211,8
4212,7
4213,8
4214,5
4215,5
4216,7
4217,7
4218,2
4219,8
4220,8
4221,8
4222,9
4223,4
4224,7
4225,9
4226,9
4227,8
4228,8
4229,5
4230,7
4231,9
4232,8
4233,6
4234,6
4235,5
4236,4
4237,8
4238,7
4239,9
4240,9
4241,8
4242,7
4243,6
4244,7
4245,8
4246,6
4247,7
4248,8
4249,5
4250,7
4251,7
4252,8
4253,8
4254,10
4255,7
4256,8
4257,6
4258,6
4259,8
4260,8
4261,7
4262,5
4263,4
4264,8
4265,6
4266,8
4267,7
4268,8
4269,9
4270,6
4271,7
4272,8
4273,6
4274,7
4275,8
4276,5
4277,3
4278,7
4279,7
4280,8
4281,6
4282,7
4283,8
4284,7
4285,7
4286,8
4287,7
4288,8
4289,8
4290,8
4291,9
4292,8
4293,7
4294,7
4295,5
4296,8
4297,4
4298,8
4299,3
4300,6
4301,10
4302,6
4303,8
4304,6
4305,9
4306,7
4307,6
4308,7
4309,5
4310,7
4311,8
4312,7
4313,6
4314,6
4315,8
4316,7
4317,8
4318,8
4319,8
4320,8
4321,8
4322,7
4323,10
4324,8
4325,7
4326,9
4327,8
4328,4
4329,6
4330,7
4331,8
4332,8
4333,5
4334,7
4335,7
4336,7
4337,7
4338,6
4339,7
4340,8
4341,8
4342,7
4343,9
4344,8
4345,9
4346,7
4347,7
4348,6
4349,5
4350,6
4351,8
4352,8
4353,8
4354,8
4355,8
4356,6
4357,8
4358,9
4359,8
4360,8
4361,8
4362,6
4363,9
4364,6
4365,7
4366,8
4367,8
4368,6
4369,7
4370,7
4371,6
4372,5
4374,8
4375,6
4376,8
4377,6
4378,7
4379,7
4380,7
4381,8
4382,8
4383,5
4384,5
4385,8
4386,6
4387,7
4388,8
4389,7
4390,8
4391,8
4392,8
4393,4
4394,6
4395,6
4396,8
4397,7
4398,5
4399,7
4400,8
4401,6
4402,9
4403,7
4404,8
4405,7
4406,6
4407,8
4408,7
4409,8
4410,4
4411,6
4412,8
4413,7
4414,6
4415,9
4416,5
4417,5
4418,6
4419,4
4420,7
4421,6
4422,8
4423,6
4424,8
4425,8
4426,7
4427,7
4428,8
4429,7
4430,7
4431,7
4432,7
4433,7
4434,8
4435,6
4436,9
4437,6
4438,5
4439,8
4440,9
4441,7
4442,8
4443,9
4444,8
4446,4
4447,3
4448,6
4449,8
4450,6
4451,8
4452,7
4453,7
4454,9
4455,7
4456,6
4457,8
4458,8
4459,5
4460,6
4461,10
4462,6
4463,7
4464,8
4465,8
4466,7
4467,7
4468,5
4469,6
4470,7
4471,8
4472,6
4473,6
4474,6
4475,9
4476,6
4477,8
4478,7
4479,8
4480,9
4481,8
4482,7
4483,8
4484,7
4486,9
4487,6
4488,7
4489,7
4490,7
4491,8
4492,7
4493,8
4494,4
4495,8
4496,7
4497,7
4498,7
4499,8
4500,8
4501,4
4502,7
4503,5
4504,8
4505,6
4506,3
4507,8
4508,6
4509,9
4510,5
4511,7
4512,7
4513,4
4514,9
4515,7
4516,6
4517,8
4518,6
4519,8
4520,5
4521,6
4522,5
4524,6
4525,7
4526,7
4527,8
4528,7
4529,7
4530,8
4531,8
4532,7
4533,7
4534,8
4535,8
4536,7
4537,7
4538,8
4539,8
4540,9
4541,6
4542,7
4543,8
4544,6
4545,5
4546,6
4547,5
4548,7
4549,6
4550,7
4551,7
4552,8
4553,6
4554,3
4555,5
4556,5
4557,7
4558,7
4559,6
4560,5
4561,9
4562,5
4563,7
4564,9
4565,7
4566,8
4567,7
4568,2
4569,8
4570,6
4571,5
4572,8
4573,8
4574,9
4575,6
4576,7
4577,9
4578,8
4579,6
4580,8
4581,7
4582,6
4583,7
4584,9
4585,6
4586,7
4587,6
4588,7
4589,7
4590,7
4591,7
4592,6
4593,6
4594,6
4595,7
4596,8
4597,7
4598,6
4599,5
4600,7
4601,6
4602,7
4603,6
4604,6
4605,9
4606,7
4607,8
4608,8
4609,8
4610,7
4611,6
4612,8
4613,9
4614,9
4615,5
4616,7
4617,4
4618,7
4619,7
4620,7
4621,8
4622,7
4623,8
4624,7
4625,7
4626,6
4627,8
4628,5
4629,8
4630,6
4631,7
4632,7
4633,6
4634,5
4635,8
4636,7
4637,6
4638,6
4639,6
4640,4
4641,7
4642,6
4643,9
4644,7
4645,7
4646,7
4647,8
4648,7
4649,7
4650,7
4651,6
4652,7
4653,7
4654,7
4655,7
4656,9
4657,6
4658,5
4659,6
4660,8
4661,8
4662,7
4663,7
4664,4
4665,5
4667,6
4668,8
4669,4
4670,7
4671,5
4672,6
4673,8
4674,8
4675,7
4676,10
4677,8
4678,2
4679,7
4680,6
4681,8
4682,6
4683,8
4684,6
4685,9
4686,8
4687,7
4688,5
4689,7
4690,8
4691,5
4692,8
4693,7
4694,6
4695,5
4696,8
4697,6
4698,7
4699,6
4700,8
4701,6
4702,8
4703,6
4704,2
4705,7
4706,6
4707,6
4708,7
4709,3
4710,8
4711,4
4712,7
4713,8
4714,4
4715,5
4716,7
4717,8
4718,7
4719,6
4720,8
4721,7
4722,3
4723,7
4724,7
4725,8
4726,7
4727,8
4728,8
4729,7
4730,6
4731,7
4732,7
4733,6
4734,8
4735,7
4736,4
4737,10
4738,7
4739,7
4740,8
4741,7
4742,9
4743,9
4744,7
4745,6
4746,7
4747,7
4748,7
4749,8
4750,8
4751,5
4752,8
4753,7
4754,3
4755,7
4756,7
4757,8
4758,10
4759,9
4760,7
4761,8
4762,8
4763,6
4764,7
4765,9
4767,9
4768,9
4769,9
4770,7
4771,10
4772,7
4773,5
4774,7
4775,8
4776,7
4777,8
4778,9
4779,7
4780,8
4781,9
4782,5
4783,8
4784,7
4785,6
4786,7
4787,7
4788,6
4789,7
4790,4
4791,5
4792,8
4793,6
4794,7
4795,8
4796,10
4797,7
4798,6
4799,6
4800,4
4801,8
4802,7
4803,8
4804,5
4805,9
4806,8
4807,8
4808,8
4809,3
4810,6
4811,5
4812,6
4813,7
4814,7
4815,8
4816,8
4817,7
4818,8
4819,6
4820,7
4821,5
4822,5
4823,9
4824,9
4825,5
4826,9
4827,7
4828,6
4829,6
4830,7
4831,6
4832,7
4833,4
4834,8
4835,8
4836,5
4837,7
4838,8
4839,7
4840,7
4841,7
4843,7
4844,7
4845,9
4846,7
4847,6
4848,7
4849,8
4850,5
4851,9
4852,6
4853,7
4854,7
4855,7
4856,4
4857,7
4858,7
4859,5
4860,8
4861,7
4862,6
4863,6
4864,5
4865,3
4866,6
4867,6
4868,7
4869,7
4870,7
4871,8
4872,9
4874,5
4875,8
4876,6
4877,7
4878,5
4879,9
4880,7
4881,8
4882,7
4883,7
4884,7
4885,9
4886,8
4887,9
4888,8
4889,6
4890,8
4891,4
4892,8
4893,8
4894,8
4895,8
4896,7
4897,7
4898,6
4899,5
4900,7
4901,7
4902,8
4903,7
4904,7
4905,7
4906,5
4907,9
4908,9
4909,6
4910,9
4911,7
4912,7
4913,6
4914,10
4915,9
4916,7
4917,8
4918,8
4919,8
4920,8
4921,7
4922,7
4923,9
4924,8
4925,8
4926,7
4927,6
4928,8
4929,4
4930,7
4931,7
4932,8
4933,7
4934,7
4935,5
4936,7
4937,7
4938,7
4939,7
4940,8
4941,4
4942,8
4943,7
4944,7
4945,5
4946,8
4947,8
4948,8
4949,8
4950,10
4951,7
4952,7
4953,5
4954,7
4955,8
4956,8
4957,6
4958,6
4959,8
4960,7
4961,9
4962,8
4963,8
4964,7
4965,6
4966,5
4967,9
4968,7
4969,6
4970,8
4971,8
4972,6
4973,7
4974,8
4975,4
4976,7
4977,7
4978,8
4979,6
4980,6
4981,7
4982,8
4983,6
4984,7
4985,8
4986,7
4987,9
4988,8
4989,7
4990,9
4991,8
4993,6
4994,8
4995,6
4996,7
4997,8
4998,7
4999,7
5000,7
5001,6
5002,5
5003,7
5004,7
5005,3
5006,7
5007,6
5008,5
5009,8
5010,5
5011,6
5012,7
5013,8
5014,8
5015,8
5016,5
5017,7
5018,8
5019,4
5020,8
5021,8
5022,5
5023,5
5024,7
5025,5
5026,4
5027,7
5028,5
5029,8
5030,7
5031,7
5032,8
5033,6
5034,6
5035,8
5036,6
5037,8
5038,7
5039,8
5040,5
5041,8
5042,8
5043,8
5044,8
5045,5
5046,5
5047,7
5048,8
5049,10
5050,7
5051,7
5052,8
5053,7
5054,8
5055,7
5056,8
5057,7
5058,8
5059,7
5060,6
5061,9
5062,8
5063,6
5064,8
5065,7
5066,7
5067,6
5068,9
5069,7
5070,7
5071,4
5072,8
5073,8
5074,7
5075,7
5076,7
5077,7
5078,7
5079,6
5080,7
5081,8
5082,8
5083,8
5084,8
5085,6
5086,8
5087,7
5088,8
5089,5
5090,7
5091,3
5092,6
5093,8
5094,7
5095,7
5096,7
5097,8
5098,7
5099,8
5100,6
5101,7
5102,4
5103,9
5104,7
5105,7
5106,6
5107,4
5108,7
5109,7
5110,7
5111,8
5112,8
5113,6
5114,6
5115,8
5116,7
5118,7
5119,8
5120,8
5121,7
5122,7
5123,8
5124,8
5125,7
5126,7
5127,8
5128,6
5129,7
5130,7
5131,8
5132,7
5133,6
5134,7
5135,5
5136,8
5137,7
5138,7
5139,6
5140,7
5141,6
5142,6
5143,8
5144,9
5145,6
5146,7
5147,6
5148,8
5149,6
5150,9
5151,5
5152,5
5153,7
5154,7
5155,7
5156,6
5157,8
5158,7
5159,8
5160,7
5161,6
5162,6
5163,8
5164,3
5165,6
5166,8
5167,6
5168,7
5169,8
5170,8
5171,8
5172,7
5173,6
5174,7
5175,8
5176,8
5177,9
5178,7
5179,5
5180,6
5181,4
5182,6
5183,8
5184,8
5185,8
5186,6
5187,6
5188,8
5189,8
5190,7
5191,8
5192,5
5193,8
5194,5
5195,7
5196,6
5197,6
5198,6
5199,6
5200,8
5201,5
5202,7
5203,7
5204,7
5205,4
5206,8
5207,7
5208,7
5209,6
5210,7
5211,6
5212,7
5213,7
5214,7
5215,8
5216,5
5217,6
5218,8
5219,7
5220,5
5221,5
5222,8
5223,9
5224,7
5225,8
5226,5
5227,7
5228,7
5229,8
5230,8
5231,6
5232,8
5233,7
5234,6
5235,5
5236,8
5237,6
5238,9
5239,6
5240,8
5241,7
5242,4
5243,8
5244,4
5245,7
5246,8
5247,6
5248,6
5249,8
5250,7
5251,5
5252,7
5253,9
5254,8
5255,8
5256,9
5257,6
5258,5
5259,6
5260,6
5261,7
5262,5
5263,8
5264,5
5265,8
5266,6
5267,6
5268,6
5269,7
5270,3
5271,7
5272,8
5273,6
5274,8
5275,5
5276,4
5277,6
5278,7
5279,6
5280,8
5281,9
5282,6
5283,10
5284,8
5285,6
5286,8
5287,5
5288,7
5289,8
5290,7
5291,7
5292,8
5293,6
5294,8
5295,9
5296,5
5297,6
5298,8
5299,3
5300,8
5301,5
5302,8
5303,5
5304,8
5305,8
5306,7
5307,6
5308,7
5309,6
5310,4
5311,8
5312,6
5313,7
5314,6
5315,6
5316,8
5317,7
5318,7
5319,8
5320,8
5321,7
5322,7
5323,6
5324,8
5325,7
5326,8
5327,7
5328,7
5329,7
5330,7
5331,6
5332,7
5333,8
5334,4
5335,7
5336,5
5337,8
5338,7
5339,7
5340,5
5341,7
5342,5
5343,8
5344,8
5345,10
5346,8
5347,8
5348,7
5349,8
5350,8
5351,5
5352,7
5353,7
5354,7
5355,6
5356,7
5357,8
5358,8
5359,8
5360,9
5361,7
5362,8
5363,7
5364,6
5365,8
5366,7
5367,6
5368,9
5369,7
5370,8
5371,4
5372,6
5373,4
5374,8
5375,7
5376,3
5377,9
5378,7
5379,8
5380,7
5381,8
5382,4
5383,7
5384,8
5385,6
5386,8
5387,5
5388,7
5389,3
5390,7
5391,7
5392,8
5393,8
5394,7
5395,8
5396,9
5397,5
5398,4
5399,6
5400,6
5401,7
5402,8
5403,4
5404,7
5405,7
5406,8
5407,8
5408,8
5409,7
5410,7
5411,6
5412,6
5413,8
5414,8
5415,5
5416,8
5418,6
5419,8
5420,9
5421,6
5422,7
5423,7
5424,6
5425,4
5426,8
5427,8
5428,7
5429,10
5430,8
5431,8
5432,8
5433,7
5434,5
5435,8
5436,8
5437,8
5438,6
5439,8
5440,6
5441,6
5442,9
5443,8
5444,9
5445,7
5446,8
5447,8
5448,8
5449,6
5450,7
5451,6
5452,5
5453,8
5454,7
5455,8
5456,7
5457,7
5458,9
5459,8
5460,10
5462,7
5463,6
5464,6
5465,7
5466,7
5467,7
5468,7
5469,8
5470,8
5471,4
5472,7
5473,7
5474,8
5475,7
5476,7
5477,9
5478,6
5479,5
5480,6
5481,8
5483,8
5484,10
5485,8
5486,7
5487,8
5488,6
5489,7
5490,7
5491,5
5492,8
5493,9
5494,5
5495,7
5496,7
5497,7
5498,7
5499,6
5500,8
5501,10
5502,7
5503,9
5504,6
5505,6
5506,5
5507,10
5508,8
5509,5
5510,8
5511,8
5512,7
5513,6
5514,7
5515,7
5516,5
5517,5
5518,6
5519,7
5520,8
5521,6
5522,8
5523,8
5524,7
5525,8
5526,9
5527,7
5528,7
5529,8
5530,8
5531,8
5532,8
5533,7
5534,8
5535,7
5536,7
5537,6
5538,7
5539,7
5540,5
5541,8
5542,8
5543,6
5544,7
5545,8
5546,7
5547,7
5548,5
5549,6
5550,6
5551,9
5552,8
5553,8
5554,7
5555,7
5556,6
5557,4
5558,9
5559,4
5560,6
5561,7
5562,6
5563,7
5564,8
5565,7
5566,6
5567,6
5568,9
5569,7
5570,8
5571,8
5572,6
5573,7
5574,6
5575,8
5576,7
5577,7
5578,9
5579,6
5580,4
5581,5
5582,9
5583,6
5584,7
5585,7
5586,6
5587,2
5589,1
5590,8
5591,9
5592,7
5593,7
5594,6
5595,7
5596,9
5597,8
5598,8
5599,7
5600,4
5601,8
5602,8
5603,7
5604,6
5605,9
5606,7
5607,7
5609,8
5610,5
5611,7
5612,4
5613,5
5614,8
5615,7
5616,7
5617,8
5618,8
5619,7
5620,7
5621,8
5622,7
5623,7
5624,5
5625,6
5626,7
5627,10
5628,7
5629,6
5630,8
5631,9
5632,5
5633,9
5634,8
5635,7
5636,5
5637,7
5638,8
5639,8
5640,7
5641,3
5642,8
5643,7
5644,9
5645,7
5646,8
5647,8
5648,7
5649,7
5650,8
5651,6
5652,7
5653,5
5654,7
5655,7
5656,9
5657,8
5658,7
5659,7
5660,7
5661,8
5662,7
5663,7
5664,7
5665,8
5666,9
5667,8
5668,5
5669,7
5670,7
5671,8
5672,9
5673,8
5674,9
5675,7
5676,5
5677,7
5678,8
5679,7
5680,8
5681,7
5682,7
5683,7
5684,8
5685,5
5686,7
5687,4
5688,10
5689,7
5690,7
5691,7
5692,6
5693,9
5694,5
5695,7
5696,8
5697,6
5698,8
5699,9
5700,6
5701,7
5702,9
5703,8
5704,7
5705,4
5706,9
5707,7
5708,7
5709,5
5710,6
5711,7
5712,6
5713,4
5714,8
5715,8
5716,7
5717,5
5718,8
5719,8
5720,9
5721,6
5722,7
5723,6
5724,8
5725,7
5726,5
5727,6
5728,8
5729,8
5730,7
5731,9
5732,7
5733,7
5734,5
5735,8
5736,3
5737,4
5738,7
5739,6
5740,5
5741,7
5742,9
5743,7
5744,7
5745,10
5746,8
5747,7
5748,7
5749,6
5750,4
5751,8
5752,8
5753,7
5754,6
5755,8
5756,7
5757,8
5758,7
5759,8
5760,8
5761,7
5762,7
5763,8
5764,7
5765,6
5766,6
5767,5
5768,9
5769,6
5770,8
5771,8
5772,8
5773,8
5774,6
5775,7
5776,7
5777,8
5778,9
5779,5
5780,9
5781,7
5782,7
5783,7
5784,7
5785,7
5786,8
5787,7
5788,7
5789,7
5790,8
5791,8
5792,8
5793,6
5794,6
5795,8
5796,4
5797,8
5798,6
5799,7
5800,8
5801,9
5802,7
5803,6
5804,7
5805,7
5806,7
5807,5
5808,7
5809,10
5810,7
5811,6
5812,5
5813,9
5814,7
5815,8
5816,7
5817,5
5818,5
5819,7
5820,5
5821,8
5822,7
5823,7
5824,7
5825,8
5826,6
5827,8
5828,7
5829,5
5830,8
5831,7
5832,4
